0	0	0	0	0	0
256	0	0	265	0	0
512	0	0	542	0	0
768	0	0	793	0	0
1024	0	0	1044	0	0
1280	0	0	1312	0	0
1536	0	0	1547	0	0
1792	0	0	1796	0	0
2048	0	0	2047	0	0
2303	0	0	2332	0	0
2559	0	0	2565	0	0
2815	0	0	2814	0	0
3071	0	0	3064	0	0
3327	0	0	3315	0	0
3583	0	0	3566	0	0
3839	0	0	3817	0	0
4095	0	0	4051	0	0
0	256	0	0	226	0
256	256	0	276	228	0
512	256	0	540	226	0
768	256	0	790	225	0
1024	256	0	1042	213	0
1280	256	0	1323	223	0
1536	256	0	1559	223	0
1792	256	0	1795	222	0
2048	256	0	2044	211	0
2303	256	0	2327	225	0
2559	256	0	2562	227	0
2815	256	0	2786	221	0
3071	256	0	3029	210	0
3327	256	0	3296	227	0
3583	256	0	3561	226	0
3839	256	0	3805	219	0
4095	256	0	4041	216	0
0	512	0	0	461	0
256	512	0	260	464	0
512	512	0	542	474	0
768	512	0	793	464	0
1024	512	0	1035	458	0
1280	512	0	1307	461	0
1536	512	0	1554	470	0
1792	512	0	1798	470	0
2048	512	0	2039	457	0
2303	512	0	2330	456	0
2559	512	0	2567	465	0
2815	512	0	2795	458	0
3071	512	0	3040	452	0
3327	512	0	3298	450	0
3583	512	0	3573	461	0
3839	512	0	3808	457	0
4095	512	0	4042	453	0
0	768	0	0	687	0
256	768	0	255	689	0
512	768	0	537	694	0
768	768	0	782	690	0
1024	768	0	1034	688	0
1280	768	0	1303	686	0
1536	768	0	1546	691	0
1792	768	0	1794	691	0
2048	768	0	2039	693	0
2303	768	0	2326	687	0
2559	768	0	2564	684	0
2815	768	0	2798	675	0
3071	768	0	3053	680	0
3327	768	0	3305	676	0
3583	768	0	3568	680	0
3839	768	0	3804	672	0
4095	768	0	4043	676	1
0	1024	0	0	908	0
256	1024	0	264	917	0
512	1024	0	532	916	0
768	1024	0	777	916	0
1024	1024	0	1036	916	0
1280	1024	0	1311	913	0
1536	1024	0	1548	913	1
1792	1024	0	1789	913	0
2048	1024	0	2038	920	0
2303	1024	0	2322	927	0
2559	1024	0	2559	913	0
2815	1024	0	2787	902	0
3071	1024	0	3039	907	0
3327	1024	0	3299	915	0
3583	1024	0	3556	908	0
3839	1024	0	3796	895	0
4095	1024	0	4038	901	1
0	1280	0	0	1134	0
256	1280	0	262	1145	0
512	1280	0	529	1145	2
768	1280	0	784	1149	1
1024	1280	0	1032	1151	0
1280	1280	0	1310	1145	4
1536	1280	0	1548	1142	6
1792	1280	0	1789	1145	3
2048	1280	0	2038	1145	2
2303	1280	0	2321	1159	3
2559	1280	0	2559	1150	4
2815	1280	0	2783	1140	5
3071	1280	0	3025	1137	1
3327	1280	0	3288	1148	4
3583	1280	0	3553	1145	7
3839	1280	0	3796	1137	8
4095	1280	0	4034	1133	3
0	1536	0	0	1363	0
256	1536	0	246	1362	0
512	1536	0	520	1362	0
768	1536	0	781	1374	0
1024	1536	0	1025	1375	0
1280	1536	0	1294	1368	1
1536	1536	0	1530	1361	3
1792	1536	0	1787	1371	0
2048	1536	0	2038	1372	0
2303	1536	0	2324	1368	0
2559	1536	0	2560	1365	0
