0	0	0	0	0	0
256	0	0	216	2	0
512	0	0	440	4	0
768	0	0	659	6	0
1024	0	0	887	8	0
1280	0	0	1118	9	0
1536	0	0	1369	11	0
1792	0	0	1607	13	0
2048	0	0	1814	15	0
2303	0	0	2044	16	0
2559	0	0	2243	18	0
2815	0	0	2458	19	0
3071	0	0	2669	21	0
3327	0	0	2878	22	0
3583	0	0	3106	24	0
3839	0	0	3328	26	0
4095	0	0	3552	27	0
0	256	0	16	234	1
256	256	0	232	238	0
512	256	0	456	241	0
768	256	0	674	243	0
1024	256	0	903	246	0
1280	256	0	1133	248	0
1536	256	0	1385	250	0
1792	256	0	1623	252	0
2048	256	0	1829	254	0
2303	256	0	2061	256	0
2559	256	0	2259	258	0
2815	256	0	2473	260	0
3071	256	0	2684	262	0
3327	256	0	2893	265	0
3583	256	0	3121	265	0
3839	256	0	3343	267	0
4095	256	0	3567	269	0
0	512	0	33	478	1
256	512	0	249	482	1
512	512	0	473	485	1
768	512	0	692	488	0
1024	512	0	920	491	0
1280	512	0	1150	492	0
1536	512	0	1402	495	0
1792	512	0	1639	497	0
2048	512	0	1846	500	0
2303	512	0	2077	502	0
2559	512	0	2275	505	0
2815	512	0	2489	507	0
3071	512	0	2700	509	0
3327	512	0	2909	512	0
3583	512	0	3137	513	0
3839	512	0	3358	515	0
4095	512	0	3582	518	0
0	768	0	51	727	2
256	768	0	266	733	1
512	768	0	489	737	1
768	768	0	709	739	1
1024	768	0	936	743	1
1280	768	0	1166	745	0
1536	768	0	1418	748	0
1792	768	0	1656	750	0
2048	768	0	1862	752	0
2303	768	0	2094	754	0
2559	768	0	2291	757	0
2815	768	0	2505	759	0
3071	768	0	2716	761	0
3327	768	0	2925	764	0
3583	768	0	3153	766	0
3839	768	0	3374	768	0
4095	768	0	3598	771	0
0	1024	0	68	976	3
256	1024	0	283	983	2
512	1024	0	506	987	1
768	1024	0	726	990	1
1024	1024	0	953	994	0
1280	1024	0	1183	996	0
1536	1024	0	1435	999	0
1792	1024	0	1672	1000	0
2048	1024	0	1879	1004	0
2303	1024	0	2110	1007	0
2559	1024	0	2308	1008	0
2815	1024	0	2522	1011	0
3071	1024	0	2732	1014	0
3327	1024	0	2941	1017	0
3583	1024	0	3169	1019	0
3839	1024	0	3390	1022	0
4095	1024	0	3614	1024	0
0	1280	0	85	1232	3
256	1280	0	300	1241	2
512	1280	0	523	1244	2
768	1280	0	742	1248	1
1024	1280	0	969	1252	1
1280	1280	0	1200	1254	1
1536	1280	0	1451	1256	1
1792	1280	0	1689	1258	0
2048	1280	0	1895	1261	0
2303	1280	0	2126	1265	0
2559	1280	0	2324	1267	0
2815	1280	0	2537	1271	0
3071	1280	0	2748	1274	0
3327	1280	0	2957	1277	0
3583	1280	0	3185	1280	0
3839	1280	0	3406	1282	0
4095	1280	0	3630	1286	0
0	1536	0	102	1503	4
256	1536	0	315	1512	2
512	1536	0	539	1516	2
768	1536	0	758	1520	2
1024	1536	0	985	1524	1
1280	1536	0	1215	1527	1
1536	1536	0	1467	1529	1
1792	1536	0	1704	1532	0
2048	1536	0	1910	1535	0
2303	1536	0	2142	1536	0
2559	1536	0	2339	1539	0
2815	1536	0	2553	1542	0
3071	1536	0	2764	1546	0
3327	1536	0	2972	1549	0
3583	1536	0	3199	1553	0
3839	1536	0	3422	1556	0
4095	1536	0	3645	1559	0
0	1792	0	120	1751	4
256	1792	0	334	1761	3
512	1792	0	558	1763	3
768	1792	0	777	1767	2
1024	1792	0	1004	1770	2
1280	1792	0	1234	1773	1
1536	1792	0	1486	1776	1
1792	1792	0	1723	1778	1
2048	1792	0	1929	1781	0
2303	1792	0	2160	1784	0
2559	1792	0	2358	1786	0
2815	1792	0	2572	1788	0
3071	1792	0	2783	1790	0
3327	1792	0	2992	1795	0
3583	1792	0	3220	1797	0
3839	1792	0	3442	1799	0
4095	1792	0	3665	1803	0
0	2048	0	139	1978	5
256	2048	0	353	1989	3
512	2048	0	576	1994	3
768	2048	0	795	1997	3
1024	2048	0	1023	2000	2
1280	2048	0	1252	2004	2
1536	2048	0	1505	2005	2
1792	2048	0	1742	2007	1
2048	2048	0	1948	2010	1
2303	2048	0	2179	2014	1
2559	2048	0	2377	2018	0
2815	2048	0	2591	2020	0
3071	2048	0	2801	2024	0
3327	2048	0	3010	2027	0
3583	2048	0	3238	2030	0
3839	2048	0	3460	2032	0
4095	2048	0	3683	2033	0
0	2303	0	158	2224	5
256	2303	0	372	2233	4
512	2303	0	595	2238	3
768	2303	0	814	2241	3
1024	2303	0	1041	2245	2
1280	2303	0	1271	2247	2
1536	2303	0	1523	2251	2
1792	2303	0	1760	2253	1
2048	2303	0	1966	2256	1
2303	2303	0	2197	2260	1
2559	2303	0	2395	2263	1
2815	2303	0	2609	2265	0
3071	2303	0	2820	2267	0
3327	2303	0	3029	2271	0
3583	2303	0	3256	2274	0
3839	2303	0	3479	2277	0
4095	2303	0	3701	2280	0
0	2559	0	177	2450	6
256	2559	0	391	2460	4
512	2559	0	614	2465	3
768	2559	0	833	2468	3
1024	2559	0	1061	2472	3
1280	2559	0	1291	2475	2
1536	2559	0	1542	2478	2
1792	2559	0	1779	2481	2
2048	2559	0	1986	2484	1
2303	2559	0	2217	2485	1
2559	2559	0	2414	2490	1
2815	2559	0	2628	2493	0
3071	2559	0	2838	2496	0
3327	2559	0	3047	2499	0
3583	2559	0	3275	2502	0
3839	2559	0	3497	2505	0
4095	2559	0	3719	2510	0
0	2815	0	197	2682	6
256	2815	0	410	2696	4
512	2815	0	633	2699	4
768	2815	0	852	2704	3
1024	2815	0	1079	2707	3
1280	2815	0	1309	2710	2
1536	2815	0	1561	2713	2
1792	2815	0	1798	2715	2
2048	2815	0	2004	2719	1
2303	2815	0	2235	2722	1
2559	2815	0	2432	2726	0
2815	2815	0	2646	2729	0
3071	2815	0	2857	2733	0
3327	2815	0	3065	2736	0
3583	2815	0	3293	2740	0
3839	2815	0	3515	2742	0
4095	2815	0	3737	2746	0
0	3071	0	217	2911	6
256	3071	0	429	2924	4
512	3071	0	653	2928	4
768	3071	0	871	2934	3
1024	3071	0	1098	2940	3
1280	3071	0	1328	2942	2
1536	3071	0	1580	2945	2
1792	3071	0	1816	2948	2
2048	3071	0	2023	2950	1
2303	3071	0	2254	2953	1
2559	3071	0	2451	2956	0
2815	3071	0	2665	2960	0
3071	3071	0	2875	2966	0
3327	3071	0	3084	2969	0
3583	3071	0	3311	2973	0
3839	3071	0	3533	2977	0
4095	3071	0	3756	2980	0
0	3327	0	236	3150	7
256	3327	0	448	3165	5
512	3327	0	671	3169	4
768	3327	0	890	3173	4
1024	3327	0	1117	3178	3
1280	3327	0	1346	3183	3
1536	3327	0	1598	3186	3
1792	3327	0	1835	3188	2
2048	3327	0	2041	3193	1
2303	3327	0	2272	3196	1
2559	3327	0	2469	3199	1
2815	3327	0	2683	3204	0
3071	3327	0	2894	3207	0
3327	3327	0	3102	3211	0
3583	3327	0	3330	3212	0
3839	3327	0	3552	3215	0
4095	3327	0	3775	3219	0
0	3583	0	255	3389	7
256	3583	0	466	3406	5
512	3583	0	691	3410	5
768	3583	0	909	3414	4
1024	3583	0	1136	3417	4
1280	3583	0	1366	3421	3
1536	3583	0	1618	3424	3
1792	3583	0	1855	3427	2
2048	3583	0	2062	3430	2
2303	3583	0	2292	3433	2
2559	3583	0	2489	3438	2
2815	3583	0	2703	3441	1
3071	3583	0	2914	3446	0
3327	3583	0	3122	3448	1
3583	3583	0	3350	3450	0
3839	3583	0	3572	3455	0
4095	3583	0	3795	3458	0
0	3839	0	274	3628	7
256	3839	0	486	3645	5
512	3839	0	710	3650	4
768	3839	0	928	3654	4
1024	3839	0	1155	3657	4
1280	3839	0	1385	3660	3
1536	3839	0	1637	3665	3
1792	3839	0	1873	3667	3
2048	3839	0	2080	3671	2
2303	3839	0	2310	3674	2
2559	3839	0	2508	3678	1
2815	3839	0	2722	3681	1
3071	3839	0	2933	3684	1
3327	3839	0	3141	3689	1
3583	3839	0	3369	3692	0
3839	3839	0	3591	3696	0
4095	3839	0	3814	3698	0
0	4095	0	293	3868	7
256	4095	0	505	3882	6
512	4095	0	729	3889	5
768	4095	0	947	3894	5
1024	4095	0	1174	3898	5
1280	4095	0	1404	3902	4
1536	4095	0	1656	3905	4
1792	4095	0	1893	3906	3
2048	4095	0	2100	3910	3
2303	4095	0	2330	3913	2
2559	4095	0	2527	3917	2
2815	4095	0	2741	3921	2
3071	4095	0	2952	3925	1
3327	4095	0	3160	3930	0
3583	4095	0	3388	3933	1
3839	4095	0	3610	3936	0
4095	4095	0	3832	3941	0
0	0	256	15	0	222
256	0	256	234	2	218
512	0	256	458	3	218
768	0	256	676	5	218
1024	0	256	905	7	218
1280	0	256	1136	8	217
1536	0	256	1388	10	216
1792	0	256	1626	12	215
2048	0	256	1833	13	214
2303	0	256	2065	14	214
2559	0	256	2263	16	213
2815	0	256	2478	18	212
3071	0	256	2689	19	211
3327	0	256	2898	20	212
3583	0	256	3127	22	211
3839	0	256	3348	23	211
4095	0	256	3573	26	209
0	256	256	34	236	216
256	256	256	252	240	214
512	256	256	475	264	237
768	256	256	695	288	257
1024	256	256	922	279	245
1280	256	256	1153	249	212
1536	256	256	1405	251	212
1792	256	256	1643	253	211
2048	256	256	1850	255	210
2303	256	256	2081	256	210
2559	256	256	2279	258	210
2815	256	256	2494	260	209
3071	256	256	2705	262	209
3327	256	256	2914	264	209
3583	256	256	3142	265	208
3839	256	256	3364	267	207
4095	256	256	3589	269	206
0	512	256	51	481	215
256	512	256	268	485	214
512	512	256	492	487	214
768	512	256	711	499	236
1024	512	256	939	513	245
1280	512	256	1169	495	212
1536	512	256	1421	496	212
1792	512	256	1659	499	211
2048	512	256	1866	501	211
2303	512	256	2097	503	210
2559	512	256	2295	505	210
2815	512	256	2510	508	208
3071	512	256	2721	510	208
3327	512	256	2930	513	207
3583	512	256	3158	513	208
3839	512	256	3380	516	206
4095	512	256	3604	518	206
0	768	256	68	733	214
256	768	256	285	737	214
512	768	256	509	740	213
768	768	256	728	742	214
1024	768	256	956	745	212
1280	768	256	1186	748	211
1536	768	256	1438	750	212
1792	768	256	1675	752	211
2048	768	256	1882	754	210
2303	768	256	2113	756	210
2559	768	256	2312	760	209
2815	768	256	2526	761	208
3071	768	256	2737	764	208
3327	768	256	2945	767	207
3583	768	256	3174	769	207
3839	768	256	3395	771	206
4095	768	256	3620	773	205
0	1024	256	85	983	214
256	1024	256	302	987	214
512	1024	256	525	991	213
768	1024	256	745	994	212
1024	1024	256	972	996	212
1280	1024	256	1202	998	212
1536	1024	256	1454	1001	211
1792	1024	256	1692	1003	211
2048	1024	256	1899	1006	210
2303	1024	256	2130	1008	210
2559	1024	256	2327	1011	209
2815	1024	256	2542	1013	208
3071	1024	256	2753	1016	207
3327	1024	256	2961	1019	207
3583	1024	256	3189	1022	207
3839	1024	256	3411	1024	205
4095	1024	256	3635	1027	204
0	1280	256	102	1242	214
256	1280	256	319	1246	213
512	1280	256	542	1249	213
768	1280	256	761	1252	213
1024	1280	256	989	1255	212
1280	1280	256	1219	1258	211
1536	1280	256	1471	1260	211
1792	1280	256	1708	1262	210
2048	1280	256	1914	1264	210
2303	1280	256	2146	1268	209
2559	1280	256	2343	1271	209
2815	1280	256	2558	1273	208
3071	1280	256	2768	1278	207
3327	1280	256	2977	1281	207
3583	1280	256	3205	1283	206
3839	1280	256	3428	1286	205
4095	1280	256	3650	1288	205
0	1536	256	118	1514	213
256	1536	256	334	1517	214
512	1536	256	557	1521	213
768	1536	256	777	1524	213
1024	1536	256	1004	1527	212
1280	1536	256	1234	1531	211
1536	1536	256	1486	1533	211
1792	1536	256	1723	1534	211
2048	1536	256	1930	1538	210
2303	1536	256	2161	1540	210
2559	1536	256	2359	1544	209
2815	1536	256	2572	1546	208
3071	1536	256	2783	1552	207
3327	1536	256	2992	1555	206
3583	1536	256	3220	1557	206
3839	1536	256	3442	1558	205
4095	1536	256	3665	1562	205
0	1792	256	136	1761	214
256	1792	256	353	1765	213
512	1792	256	576	1768	214
768	1792	256	796	1770	214
1024	1792	256	1023	1775	212
1280	1792	256	1253	1776	213
1536	1792	256	1505	1780	212
1792	1792	256	1742	1781	212
2048	1792	256	1948	1785	211
2303	1792	256	2180	1787	210
2559	1792	256	2378	1789	209
2815	1792	256	2592	1792	209
3071	1792	256	2803	1795	207
3327	1792	256	3012	1798	207
3583	1792	256	3240	1800	207
3839	1792	256	3462	1803	207
4095	1792	256	3685	1805	206
0	2048	256	155	1993	214
256	2048	256	371	1997	214
512	2048	256	595	1999	214
768	2048	256	814	2003	213
1024	2048	256	1041	2006	213
1280	2048	256	1272	2007	213
1536	2048	256	1523	2012	211
1792	2048	256	1760	2013	211
2048	2048	256	1967	2017	210
2303	2048	256	2198	2019	210
2559	2048	256	2396	2022	209
2815	2048	256	2610	2026	207
3071	2048	256	2821	2030	207
3327	2048	256	3030	2033	207
3583	2048	256	3258	2033	206
3839	2048	256	3480	2035	206
4095	2048	256	3703	2038	205
0	2303	256	173	2238	213
256	2303	256	389	2243	213
512	2303	256	613	2246	213
768	2303	256	832	2248	213
1024	2303	256	1059	2253	212
1280	2303	256	1290	2255	211
1536	2303	256	1541	2258	212
1792	2303	256	1778	2259	211
2048	2303	256	1985	2262	211
2303	2303	256	2216	2264	210
2559	2303	256	2414	2268	208
2815	2303	256	2629	2272	207
3071	2303	256	2839	2275	207
3327	2303	256	3048	2278	207
3583	2303	256	3276	2281	206
3839	2303	256	3498	2284	204
4095	2303	256	3721	2287	203
0	2559	256	192	2466	212
256	2559	256	409	2469	213
512	2559	256	632	2473	213
768	2559	256	851	2476	213
1024	2559	256	1079	2480	212
1280	2559	256	1309	2484	211
1536	2559	256	1560	2486	212
1792	2559	256	1798	2487	211
2048	2559	256	2004	2490	210
2303	2559	256	2235	2493	209
2559	2559	256	2433	2496	208
2815	2559	256	2647	2499	208
3071	2559	256	2858	2502	208
3327	2559	256	3066	2508	207
3583	2559	256	3294	2511	205
3839	2559	256	3517	2514	204
4095	2559	256	3740	2516	204
0	2815	256	211	2700	213
256	2815	256	427	2705	213
512	2815	256	651	2707	213
768	2815	256	870	2711	213
1024	2815	256	1098	2714	212
1280	2815	256	1328	2718	211
1536	2815	256	1579	2722	212
1792	2815	256	1816	2723	209
2048	2815	256	2023	2728	208
2303	2815	256	2254	2730	209
2559	2815	256	2451	2733	208
2815	2815	256	2665	2737	207
3071	2815	256	2876	2741	206
3327	2815	256	3085	2743	206
3583	2815	256	3313	2746	205
3839	2815	256	3535	2750	204
4095	2815	256	3757	2752	204
0	3071	256	231	2928	213
256	3071	256	447	2934	213
512	3071	256	670	2938	213
768	3071	256	890	2940	213
1024	3071	256	1116	2946	212
1280	3071	256	1347	2948	212
1536	3071	256	1599	2952	211
1792	3071	256	1835	2953	210
2048	3071	256	2042	2957	209
2303	3071	256	2272	2960	209
2559	3071	256	2470	2965	207
2815	3071	256	2684	2969	207
3071	3071	256	2895	2974	205
3327	3071	256	3103	2977	206
3583	3071	256	3331	2979	205
