0	0	0	0	0	0
256	0	0	206	7	3
512	0	0	409	14	6
768	0	0	612	21	8
1024	0	0	816	28	11
1280	0	0	1022	36	14
1536	0	0	1232	43	17
1792	0	0	1435	50	20
2048	0	0	1639	58	22
2303	0	0	1843	65	25
2559	0	0	2048	72	28
2815	0	0	2253	78	31
3071	0	0	2467	85	34
3327	0	0	2678	93	37
3583	0	0	2885	101	40
3839	0	0	3089	108	42
4095	0	0	3277	115	45
0	256	0	49	217	14
256	256	0	253	223	17
512	256	0	455	231	20
768	256	0	659	237	22
1024	256	0	863	244	25
1280	256	0	1070	251	28
1536	256	0	1280	258	31
1792	256	0	1481	265	34
2048	256	0	1686	272	36
2303	256	0	1890	279	40
2559	256	0	2094	286	42
2815	256	0	2299	293	45
3071	256	0	2517	300	49
3327	256	0	2725	307	51
3583	256	0	2932	314	54
3839	256	0	3132	321	57
4095	256	0	3320	328	59
0	512	0	98	426	28
256	512	0	302	433	31
512	512	0	503	440	33
768	512	0	708	446	36
1024	512	0	913	452	40
1280	512	0	1121	460	42
1536	512	0	1329	467	45
1792	512	0	1529	474	49
2048	512	0	1735	481	50
2303	512	0	1939	489	53
2559	512	0	2143	495	57
2815	512	0	2351	502	59
3071	512	0	2568	509	62
3327	512	0	2774	516	66
3583	512	0	2980	523	68
3839	512	0	3176	530	71
4095	512	0	3373	536	75
0	768	0	147	636	42
256	768	0	350	643	45
512	768	0	552	650	48
768	768	0	756	656	50
1024	768	0	961	663	53
1280	768	0	1171	670	57
1536	768	0	1376	677	59
1792	768	0	1578	685	62
2048	768	0	1782	692	66
2303	768	0	1987	699	67
2559	768	0	2190	706	71
2815	768	0	2402	712	74
3071	768	0	2616	719	76
3327	768	0	2822	727	80
3583	768	0	3028	734	83
3839	768	0	3220	740	85
4095	768	0	3423	747	89
0	1024	0	196	848	57
256	1024	0	397	855	59
512	1024	0	600	861	62
768	1024	0	804	868	65
1024	1024	0	1009	875	67
1280	1024	0	1219	883	71
1536	1024	0	1423	890	74
1792	1024	0	1625	897	76
2048	1024	0	1830	904	80
2303	1024	0	2034	910	82
2559	1024	0	2238	917	84
2815	1024	0	2452	925	88
3071	1024	0	2664	933	91
3327	1024	0	2870	940	93
3583	1024	0	3075	947	97
3839	1024	0	3263	954	100
4095	1024	0	3473	960	102
0	1280	0	245	1065	71
256	1280	0	445	1072	73
512	1280	0	648	1079	75
768	1280	0	853	1086	79
1024	1280	0	1059	1094	82
1280	1280	0	1268	1101	84
1536	1280	0	1471	1109	88
1792	1280	0	1674	1116	91
2048	1280	0	1878	1124	93
2303	1280	0	2082	1130	97
2559	1280	0	2286	1137	99
2815	1280	0	2505	1145	102
3071	1280	0	2713	1153	105
3327	1280	0	2918	1159	108
3583	1280	0	3119	1165	110
3839	1280	0	3306	1170	114
4095	1280	0	3525	1177	117
0	1536	0	292	1275	84
256	1536	0	492	1281	88
512	1536	0	696	1288	90
768	1536	0	902	1294	93
1024	1536	0	1108	1300	96
1280	1536	0	1316	1307	99
1536	1536	0	1518	1315	102
1792	1536	0	1722	1322	105
2048	1536	0	1926	1327	108
2303	1536	0	2130	1334	110
2559	1536	0	2337	1340	114
2815	1536	0	2555	1347	117
3071	1536	0	2761	1355	119
3327	1536	0	2965	1362	122
3583	1536	0	3162	1367	126
3839	1536	0	3357	1373	128
4095	1536	0	3576	1380	132
0	1792	0	340	1483	99
256	1792	0	540	1489	102
512	1792	0	745	1496	105
768	1792	0	950	1503	108
1024	1792	0	1158	1509	110
1280	1792	0	1363	1517	113
1536	1792	0	1565	1525	116
1792	1792	0	1770	1532	119
2048	1792	0	1975	1538	122
2303	1792	0	2178	1545	125
2559	1792	0	2388	1551	128
2815	1792	0	2603	1558	131
3071	1792	0	2809	1565	134
3327	1792	0	3012	1573	137
3583	1792	0	3206	1579	140
3839	1792	0	3409	1586	143
4095	1792	0	3626	1594	146
0	2048	0	387	1694	113
256	2048	0	589	1701	116
512	2048	0	793	1707	119
768	2048	0	998	1715	122
1024	2048	0	1207	1721	125
1280	2048	0	1411	1729	128
1536	2048	0	1614	1735	130
