0	0	0	0	0	0
256	0	0	264	0	0
512	0	0	540	0	0
768	0	0	790	0	0
1024	0	0	1041	0	0
1280	0	0	1308	0	0
1536	0	0	1543	0	0
1792	0	0	1791	0	0
2048	0	0	2042	0	0
2303	0	0	2324	0	0
2559	0	0	2558	0	0
2815	0	0	2805	0	0
3071	0	0	3055	0	0
3327	0	0	3306	0	0
3583	0	0	3555	0	0
3839	0	0	3805	0	0
4095	0	0	4040	0	0
0	256	0	0	244	0
256	256	0	277	247	0
512	256	0	538	245	0
768	256	0	787	245	0
1024	256	0	1038	231	0
1280	256	0	1320	242	0
1536	256	0	1556	242	0
1792	256	0	1789	242	0
2048	256	0	2038	230	0
2303	256	0	2319	245	0
2559	256	0	2556	247	0
2815	256	0	2776	240	0
3071	256	0	3017	227	0
3327	256	0	3285	246	0
3583	256	0	3549	246	0
3839	256	0	3793	237	0
4095	256	0	4029	235	0
0	512	0	0	500	0
256	512	0	256	503	0
512	512	0	541	515	0
768	512	0	792	503	0
1024	512	0	1030	499	0
1280	512	0	1300	501	0
1536	512	0	1548	511	0
1792	512	0	1794	511	0
2048	512	0	2033	499	0
2303	512	0	2324	494	0
2559	512	0	2561	504	0
2815	512	0	2790	497	0
3071	512	0	3036	493	0
3327	512	0	3290	486	0
3583	512	0	3565	499	0
3839	512	0	3799	497	0
4095	512	0	4032	492	0
0	768	0	0	741	0
256	768	0	256	743	0
512	768	0	533	745	0
768	768	0	774	744	0
1024	768	0	1032	742	0
1280	768	0	1301	740	0
1536	768	0	1539	743	0
1792	768	0	1786	743	0
2048	768	0	2033	751	0
2303	768	0	2318	745	0
2559	768	0	2554	736	0
2815	768	0	2788	726	0
3071	768	0	3044	733	0
3327	768	0	3298	732	0
3583	768	0	3553	731	0
3839	768	0	3790	721	0
4095	768	0	4032	728	1
0	1024	0	0	980	0
256	1024	0	266	993	0
512	1024	0	531	993	0
768	1024	0	777	992	0
1024	1024	0	1033	993	0
1280	1024	0	1311	990	0
1536	1024	0	1549	989	0
1792	1024	0	1784	989	1
2048	1024	0	2033	992	0
2303	1024	0	2314	1007	0
2559	1024	0	2551	994	0
2815	1024	0	2774	983	0
3071	1024	0	3019	984	0
3327	1024	0	3283	995	0
3583	1024	0	3543	989	0
3839	1024	0	3785	978	0
4095	1024	0	4024	979	1
0	1280	0	0	1229	0
256	1280	0	253	1234	0
512	1280	0	523	1234	1
768	1280	0	782	1243	2
1024	1280	0	1025	1245	0
1280	1280	0	1298	1236	2
1536	1280	0	1534	1232	6
1792	1280	0	1783	1240	5
2048	1280	0	2034	1241	2
2303	1280	0	2315	1244	3
2559	1280	0	2553	1238	3
2815	1280	0	2781	1230	4
3071	1280	0	3024	1228	3
3327	1280	0	3281	1232	2
3583	1280	0	3544	1234	6
3839	1280	0	3787	1227	7
4095	1280	0	4024	1223	5
0	1536	0	0	1462	0
256	1536	0	247	1462	0
512	1536	0	521	1462	0
768	1536	0	768	1467	0
1024	1536	0	1022	1468	0
1280	1536	0	1291	1472	1
1536	1536	0	1528	1462	2
1792	1536	0	1779	1464	2
2048	1536	0	2022	1465	0
2303	1536	0	2315	1466	0
2559	1536	0	2550	1466	0
2815	1536	0	2782	1459	0
3071	1536	0	3035	1457	0
3327	1536	0	3288	1456	0
3583	1536	0	3542	1462	0
3839	1536	0	3783	1457	1
4095	1536	0	4022	1446	3
0	1792	0	0	1696	0
256	1792	0	247	1686	0
512	1792	0	522	1693	0
768	1792	0	765	1693	1
1024	1792	0	1022	1692	0
1280	1792	0	1290	1691	1
1536	1792	0	1535	1692	3
1792	1792	0	1779	1693	2
2048	1792	0	2019	1691	0
2303	1792	0	2301	1696	0
2559	1792	0	2543	1703	0
2815	1792	0	2778	1692	0
3071	1792	0	3021	1688	1
3327	1792	0	3272	1687	2
3583	1792	0	3534	1699	1
3839	1792	0	3778	1695	2
4095	1792	0	4015	1680	4
0	2048	0	0	1935	0
256	2048	0	244	1926	0
512	2048	0	519	1925	1
768	2048	0	776	1930	1
1024	2048	0	1031	1930	0
1280	2048	0	1295	1923	2
1536	2048	0	1534	1923	4
1792	2048	0	1776	1925	2
2048	2048	0	2032	1930	0
2303	2048	0	2297	1934	0
