0	0	0	0	0	0
62	0	0	85	13	19
123	0	0	142	9	19
185	0	0	195	5	9
254	0	0	259	1	3
308	0	0	323	1	9
386	0	0	441	1	13
451	0	0	562	1	16
482	0	0	634	0	16
513	0	0	711	0	17
544	0	0	793	0	18
575	0	0	884	0	18
606	0	0	977	0	18
637	0	0	1023	0	16
668	0	0	1023	0	16
800	0	0	1023	0	5
924	0	0	1023	1	3
0	62	0	13	66	25
62	62	0	60	59	7
123	62	0	134	35	9
185	62	0	198	12	4
254	62	0	269	1	2
308	62	0	334	1	2
386	62	0	451	1	5
451	62	0	575	1	10
482	62	0	648	0	11
513	62	0	724	0	13
544	62	0	806	0	14
575	62	0	899	0	14
606	62	0	987	0	15
637	62	0	1023	0	14
668	62	0	1023	0	14
800	62	0	1023	1	3
924	62	0	1023	0	4
0	123	0	7	107	31
62	123	0	14	106	2
123	123	0	103	99	1
185	123	0	178	79	3
254	123	0	261	55	1
308	123	0	336	38	1
386	123	0	472	15	1
451	123	0	616	1	0
482	123	0	691	0	1
513	123	0	769	0	1
544	123	0	854	0	2
575	123	0	948	0	2
606	123	0	1023	0	3
637	123	0	1023	0	5
668	123	0	1023	0	6
800	123	0	1023	0	5
924	123	0	1023	0	2
0	185	0	1	155	43
62	185	0	1	154	22
123	185	0	54	149	1
185	185	0	146	141	1
254	185	0	236	121	1
308	185	0	318	107	1
386	185	0	459	87	1
451	185	0	604	72	1
482	185	0	685	64	0
513	185	0	774	57	0
544	185	0	869	48	0
575	185	0	972	38	0
606	185	0	1023	30	0
637	185	0	1023	20	0
668	185	0	1023	10	0
800	185	0	1023	0	1
924	185	0	1023	0	1
0	254	0	1	257	64
62	254	0	1	256	55
123	254	0	2	207	1
185	254	0	103	202	1
254	254	0	201	193	1
308	254	0	290	183	1
386	254	0	438	165	1
451	254	0	583	150	0
482	254	0	663	142	0
513	254	0	754	135	0
544	254	0	850	126	0
575	254	0	953	118	0
606	254	0	1023	110	0
637	254	0	1023	102	0
668	254	0	1023	93	0
800	254	0	1023	46	0
924	254	0	1023	35	1
0	308	0	1	326	75
62	308	0	1	326	62
123	308	0	1	266	14
185	308	0	71	265	1
254	308	0	173	257	1
308	308	0	264	251	1
386	308	0	413	232	1
451	308	0	561	216	0
482	308	0	642	207	0
513	308	0	734	200	0
544	308	0	830	191	0
575	308	0	933	183	0
606	308	0	1023	173	0
637	308	0	1023	164	0
668	308	0	1023	154	0
800	308	0	1023	104	0
924	308	0	1023	81	1
0	386	0	0	443	84
62	386	0	1	443	75
123	386	0	1	444	47
185	386	0	9	371	1
254	386	0	133	365	1
308	386	0	218	359	1
386	386	0	369	348	0
451	386	0	518	333	1
482	386	0	601	325	0
513	386	0	695	316	0
544	386	0	789	306	0
575	386	0	894	295	0
606	386	0	1000	284	0
637	386	0	1023	273	0
668	386	0	1023	261	0
800	386	0	1023	196	0
924	386	0	1023	146	1
0	451	0	0	560	88
62	451	0	0	562	84
123	451	0	0	566	60
185	451	0	0	476	7
254	451	0	96	474	0
308	451	0	183	471	0
386	451	0	327	462	0
451	451	0	480	450	0
482	451	0	558	442	0
513	451	0	647	432	0
544	451	0	746	422	0
575	451	0	851	412	0
606	451	0	961	398	0
637	451	0	1017	384	0
668	451	0	1019	371	0
800	451	0	1023	290	0
924	451	0	1023	208	1
0	482	0	0	623	93
62	482	0	0	625	87
123	482	0	0	630	67
185	482	0	0	532	19
254	482	0	77	534	0
308	482	0	167	531	0
386	482	0	309	522	0
451	482	0	458	509	0
482	482	0	536	502	0
513	482	0	626	493	0
544	482	0	724	483	0
575	482	0	827	470	0
606	482	0	937	457	0
637	482	0	1007	442	0
668	482	0	1013	427	0
800	482	0	1023	342	0
924	482	0	1023	244	0
0	513	0	0	692	100
62	513	0	0	694	94
123	513	0	0	697	75
185	513	0	0	706	36
254	513	0	55	596	0
308	513	0	147	592	0
386	513	0	288	584	0
451	513	0	433	572	0
482	513	0	512	567	0
513	513	0	600	558	0
544	513	0	698	549	0
575	513	0	798	537	0
606	513	0	913	524	0
637	513	0	998	507	0
668	513	0	1006	491	0
800	513	0	1023	398	0
924	513	0	1023	283	0
0	544	0	0	764	105
62	544	0	0	764	100
123	544	0	0	768	82
185	544	0	0	778	44
254	544	0	29	665	0
308	544	0	128	661	0
