0	0	0	0	0	0
256	0	0	82	17	26
512	0	0	162	16	41
768	0	0	226	16	57
1024	0	0	276	14	64
1280	0	0	313	13	67
1536	0	0	345	12	69
1792	0	0	373	11	70
2048	0	0	413	11	74
2304	0	0	462	10	77
2560	0	0	520	10	79
2816	0	0	618	10	86
3072	0	0	766	12	98
3328	0	0	966	11	102
3584	0	0	1016	9	93
3840	0	0	1023	13	88
4095	0	0	1023	26	85
0	256	0	17	78	38
256	256	0	74	72	16
512	256	0	159	62	17
768	256	0	229	42	16
1024	256	0	282	14	36
1280	256	0	318	13	50
1536	256	0	348	12	57
1792	256	0	376	11	62
2048	256	0	417	11	68
2304	256	0	466	10	72
2560	256	0	525	10	75
2816	256	0	624	11	83
3072	256	0	775	11	95
3328	256	0	891	12	99
3584	256	0	1018	9	90
3840	256	0	1023	8	89
4095	256	0	1023	43	85
0	512	0	16	145	59
256	512	0	30	144	15
512	512	0	143	140	14
768	512	0	210	127	15
1024	512	0	265	110	14
1280	512	0	310	89	12
1536	512	0	347	61	12
1792	512	0	384	22	17
2048	512	0	431	11	38
2304	512	0	480	10	50
2560	512	0	541	10	60
2816	512	0	651	11	74
3072	512	0	804	12	84
3328	512	0	910	11	85
3584	512	0	993	10	80
3840	512	0	1022	8	81
4095	512	0	1023	87	85
0	768	0	14	193	93
256	768	0	14	193	71
512	768	0	104	188	12
768	768	0	184	180	12
1024	768	0	239	168	13
1280	768	0	285	154	11
1536	768	0	330	141	11
1792	768	0	378	128	11
2048	768	0	431	112	11
2304	768	0	489	90	17
2560	768	0	578	58	22
2816	768	0	715	11	35
3072	768	0	845	12	53
3328	768	0	942	11	63
3584	768	0	1005	10	63
3840	768	0	1022	8	64
4095	768	0	1023	128	85
0	1024	0	11	240	115
256	1024	0	11	240	110
512	1024	0	41	224	11
768	1024	0	151	216	11
1024	1024	0	212	208	11
1280	1024	0	267	202	11
1536	1024	0	319	195	11
1792	1024	0	368	188	10
2048	1024	0	417	178	10
2304	1024	0	480	166	10
2560	1024	0	578	159	11
2816	1024	0	726	156	19
3072	1024	0	858	135	25
3328	1024	0	965	99	29
3584	1024	0	1020	35	26
3840	1024	0	1023	8	29
4095	1024	0	1023	166	85
0	1280	0	11	277	123
256	1280	0	11	277	113
512	1280	0	11	258	60
768	1280	0	119	255	10
1024	1280	0	194	251	10
1280	1280	0	255	249	10
1536	1280	0	307	243	10
1792	1280	0	355	236	10
2048	1280	0	406	229	10
2304	1280	0	471	224	10
2560	1280	0	577	228	11
2816	1280	0	723	231	12
3072	1280	0	846	216	11
3328	1280	0	953	191	17
3584	1280	0	1017	157	20
3840	1280	0	1023	138	22
4095	1280	0	1023	205	86
0	1536	0	10	314	132
256	1536	0	10	314	123
512	1536	0	10	314	92
768	1536	0	72	297	10
1024	1536	0	174	293	10
1280	1536	0	237	289	10
1536	1536	0	292	285	10
1792	1536	0	343	281	10
2048	1536	0	398	278	10
2304	1536	0	474	283	10
2560	1536	0	587	296	11
2816	1536	0	709	295	12
3072	1536	0	821	280	11
3328	1536	0	932	258	10
3584	1536	0	1011	223	9
3840	1536	0	1023	197	8
4095	1536	0	1023	244	89
0	1792	0	10	353	141
256	1792	0	10	353	134
512	1792	0	10	354	109
768	1792	0	10	334	37
1024	1792	0	148	332	10
1280	1792	0	221	331	10
1536	1792	0	281	331	10
1792	1792	0	338	329	11
2048	1792	0	402	335	10
2304	1792	0	488	348	11
2560	1792	0	585	354	11
2816	1792	0	692	352	12
3072	1792	0	797	335	11
3328	1792	0	906	314	10
3584	1792	0	1001	283	9
3840	1792	0	1023	292	84
4095	1792	0	1023	282	92
0	2048	0	11	414	164
256	2048	0	11	414	159
512	2048	0	11	416	131
768	2048	0	10	379	76
1024	2048	0	117	383	11
1280	2048	0	208	382	11
